region,ålder,kön,tabellinnehåll,år,DATA
Kronobergs län,55-59 år,män,Antal,2013,5649.5
Kronobergs län,55-59 år,män,Antal,2014,5659.5
Kronobergs län,55-59 år,män,Antal,2015,5598.5
Kronobergs län,55-59 år,män,Antal,2016,5536.5
Kronobergs län,55-59 år,män,Antal,2017,5656.0
Kronobergs län,55-59 år,män,Antal,2018,5722.0
Kronobergs län,55-59 år,män,Antal,2019,5866.5
Kronobergs län,55-59 år,män,Antal,2020,6117.5
Kronobergs län,55-59 år,män,Antal,2021,6359.0
Kronobergs län,55-59 år,män,Antal,2022,6580.5
Kronobergs län,55-59 år,män,Antal,2023,6715.0
Kronobergs län,55-59 år,män,Antal,2024,6624.5
Kronobergs län,55-59 år,kvinnor,Antal,2008,5907.0
Kronobergs län,55-59 år,kvinnor,Antal,2009,5864.5
Kronobergs län,55-59 år,kvinnor,Antal,2010,5784.0
Kronobergs län,55-59 år,kvinnor,Antal,2011,5789.5
Kronobergs län,55-59 år,kvinnor,Antal,2012,5691.0
Kronobergs län,55-59 år,kvinnor,Antal,2013,5576.0
Kronobergs län,55-59 år,kvinnor,Antal,2014,5488.5
Kronobergs län,55-59 år,kvinnor,Antal,2015,5402.0
Kronobergs län,55-59 år,kvinnor,Antal,2016,5299.5
Kronobergs län,55-59 år,kvinnor,Antal,2017,5335.0
Kronobergs län,55-59 år,kvinnor,Antal,2018,5427.0
Kronobergs län,55-59 år,kvinnor,Antal,2019,5597.0
Kronobergs län,55-59 år,kvinnor,Antal,2020,5781.5
Kronobergs län,55-59 år,kvinnor,Antal,2021,5974.0
Kronobergs län,55-59 år,kvinnor,Antal,2022,6178.5
Kronobergs län,55-59 år,kvinnor,Antal,2023,6242.0
Kronobergs län,55-59 år,kvinnor,Antal,2024,6252.5
Kronobergs län,60-64 år,män,Antal,2008,6445.5
Kronobergs län,60-64 år,män,Antal,2009,6429.5
Kronobergs län,60-64 år,män,Antal,2010,6356.5
Kronobergs län,60-64 år,män,Antal,2011,6269.5
Kronobergs län,60-64 år,män,Antal,2012,6111.5
Kronobergs län,60-64 år,män,Antal,2013,5975.5
Kronobergs län,60-64 år,män,Antal,2014,5825.5
Kronobergs län,60-64 år,män,Antal,2015,5736.5
Kronobergs län,60-64 år,män,Antal,2016,5649.0
Kronobergs län,60-64 år,män,Antal,2017,5559.5
Kronobergs län,60-64 år,män,Antal,2018,5534.0
Kronobergs län,60-64 år,män,Antal,2019,5539.5
Kronobergs län,60-64 år,män,Antal,2020,5493.0
Kronobergs län,60-64 år,män,Antal,2021,5420.5
Kronobergs län,60-64 år,män,Antal,2022,5557.0
Kronobergs län,60-64 år,män,Antal,2023,5649.5
Kronobergs län,60-64 år,män,Antal,2024,5793.5
Kronobergs län,60-64 år,kvinnor,Antal,2008,6115.5
Kronobergs län,60-64 år,kvinnor,Antal,2009,6090.5
Kronobergs län,60-64 år,kvinnor,Antal,2010,6066.0
Kronobergs län,60-64 år,kvinnor,Antal,2011,5937.0
Kronobergs län,60-64 år,kvinnor,Antal,2012,5910.5
Kronobergs län,60-64 år,kvinnor,Antal,2013,5817.5
Kronobergs län,60-64 år,kvinnor,Antal,2014,5738.0
Kronobergs län,60-64 år,kvinnor,Antal,2015,5679.0
Kronobergs län,60-64 år,kvinnor,Antal,2016,5667.5
Kronobergs län,60-64 år,kvinnor,Antal,2017,5571.5
Kronobergs län,60-64 år,kvinnor,Antal,2018,5498.0
Kronobergs län,60-64 år,kvinnor,Antal,2019,5454.0
Kronobergs län,60-64 år,kvinnor,Antal,2020,5368.0
Kronobergs län,60-64 år,kvinnor,Antal,2021,5260.0
Kronobergs län,60-64 år,kvinnor,Antal,2022,5268.0
Kronobergs län,60-64 år,kvinnor,Antal,2023,5372.5
Kronobergs län,60-64 år,kvinnor,Antal,2024,5544.5
Kronobergs län,65-69 år,män,Antal,2008,4904.0
Kronobergs län,65-69 år,män,Antal,2009,5221.0
Kronobergs län,65-69 år,män,Antal,2010,5543.5
Kronobergs län,65-69 år,män,Antal,2011,5882.0
Kronobergs län,65-69 år,män,Antal,2012,6069.0
Kronobergs län,65-69 år,män,Antal,2013,6154.0
Kronobergs län,65-69 år,män,Antal,2014,6142.0
Kronobergs län,65-69 år,män,Antal,2015,6054.5
Kronobergs län,65-69 år,män,Antal,2016,5982.0
Kronobergs län,65-69 år,män,Antal,2017,5839.0
Kronobergs län,65-69 år,män,Antal,2018,5684.5
Kronobergs län,65-69 år,män,Antal,2019,5555.5
Kronobergs län,65-69 år,män,Antal,2020,5464.0
Kronobergs län,65-69 år,män,Antal,2021,5413.0
Kronobergs län,65-69 år,män,Antal,2022,5325.0
Kronobergs län,65-69 år,män,Antal,2023,5303.0
Kronobergs län,65-69 år,män,Antal,2024,5336.0
Kronobergs län,65-69 år,kvinnor,Antal,2008,4729.5
Kronobergs län,65-69 år,kvinnor,Antal,2009,4986.5
Kronobergs län,65-69 år,kvinnor,Antal,2010,5271.5
Kronobergs län,65-69 år,kvinnor,Antal,2011,5637.0
Kronobergs län,65-69 år,kvinnor,Antal,2012,5786.5
Kronobergs län,65-69 år,kvinnor,Antal,2013,5886.5
Kronobergs län,65-69 år,kvinnor,Antal,2014,5872.5
Kronobergs län,65-69 år,kvinnor,Antal,2015,5835.0
Kronobergs län,65-69 år,kvinnor,Antal,2016,5721.0
Kronobergs län,65-69 år,kvinnor,Antal,2017,5714.0
Kronobergs län,65-69 år,kvinnor,Antal,2018,5621.5
Kronobergs län,65-69 år,kvinnor,Antal,2019,5527.0
Kronobergs län,65-69 år,kvinnor,Antal,2020,5497.0
Kronobergs län,65-69 år,kvinnor,Antal,2021,5478.0
Kronobergs län,65-69 år,kvinnor,Antal,2022,5391.5
Kronobergs län,65-69 år,kvinnor,Antal,2023,5326.5
Kronobergs län,65-69 år,kvinnor,Antal,2024,5294.5
Kronobergs län,70-74 år,män,Antal,2008,3684.0
Kronobergs län,70-74 år,män,Antal,2009,3815.0
Kronobergs län,70-74 år,män,Antal,2010,3946.5
Kronobergs län,70-74 år,män,Antal,2011,4044.5
Kronobergs län,70-74 år,män,Antal,2012,4257.5
Kronobergs län,70-74 år,män,Antal,2013,4542.5
Kronobergs län,70-74 år,män,Antal,2014,4866.5
Kronobergs län,70-74 år,män,Antal,2015,5170.5
Kronobergs län,70-74 år,män,Antal,2016,5459.5
Kronobergs län,70-74 år,män,Antal,2017,5648.5
Kronobergs län,70-74 år,män,Antal,2018,5734.5
Kronobergs län,70-74 år,män,Antal,2019,5719.0
Kronobergs län,70-74 år,män,Antal,2020,5651.0
Kronobergs län,70-74 år,män,Antal,2021,5568.0
Kronobergs län,70-74 år,män,Antal,2022,5427.5
Kronobergs län,70-74 år,män,Antal,2023,5271.5
Kronobergs län,70-74 år,män,Antal,2024,5160.0
Kronobergs län,70-74 år,kvinnor,Antal,2008,4027.0
Kronobergs län,70-74 år,kvinnor,Antal,2009,4083.5
Kronobergs län,70-74 år,kvinnor,Antal,2010,4140.0
Kronobergs län,70-74 år,kvinnor,Antal,2011,4180.5
Kronobergs län,70-74 år,kvinnor,Antal,2012,4272.5
Kronobergs län,70-74 år,kvinnor,Antal,2013,4490.0
Kronobergs län,70-74 år,kvinnor,Antal,2014,4746.5
Kronobergs län,70-74 år,kvinnor,Antal,2015,5038.5
Kronobergs län,70-74 år,kvinnor,Antal,2016,5385.0
Kronobergs län,70-74 år,kvinnor,Antal,2017,5493.0
Kronobergs län,70-74 år,kvinnor,Antal,2018,5591.5
Kronobergs län,70-74 år,kvinnor,Antal,2019,5588.0
Kronobergs län,70-74 år,kvinnor,Antal,2020,5522.0
Kronobergs län,70-74 år,kvinnor,Antal,2021,5444.0
Kronobergs län,70-74 år,kvinnor,Antal,2022,5438.0
Kronobergs län,70-74 år,kvinnor,Antal,2023,5361.5
Kronobergs län,70-74 år,kvinnor,Antal,2024,5271.5
Kalmar län,15-19 år,män,Antal,2008,8732.5
Kalmar län,15-19 år,män,Antal,2009,8605.5
Kalmar län,15-19 år,män,Antal,2010,8214.0
Kalmar län,15-19 år,män,Antal,2011,7803.0
Kalmar län,15-19 år,män,Antal,2012,7272.0
Kalmar län,15-19 år,män,Antal,2013,6801.5
Kalmar län,15-19 år,män,Antal,2014,6485.0
Kalmar län,15-19 år,män,Antal,2015,6393.0
Kalmar län,15-19 år,män,Antal,2016,6575.0
Kalmar län,15-19 år,män,Antal,2017,6864.5
Kalmar län,15-19 år,män,Antal,2018,7013.5
Kalmar län,15-19 år,män,Antal,2019,6986.5
Kalmar län,15-19 år,män,Antal,2020,6918.5
Kalmar län,15-19 år,män,Antal,2021,6907.5
Kalmar län,15-19 år,män,Antal,2022,7014.0
Kalmar län,15-19 år,män,Antal,2023,7107.0
Kalmar län,15-19 år,män,Antal,2024,7065.0
Kalmar län,15-19 år,kvinnor,Antal,2008,8352.0
Kalmar län,15-19 år,kvinnor,Antal,2009,8184.0
Kalmar län,15-19 år,kvinnor,Antal,2010,7783.5
Kalmar län,15-19 år,kvinnor,Antal,2011,7303.5
Kalmar län,15-19 år,kvinnor,Antal,2012,6800.0
Kalmar län,15-19 år,kvinnor,Antal,2013,6346.0
Kalmar län,15-19 år,kvinnor,Antal,2014,5999.5
Kalmar län,15-19 år,kvinnor,Antal,2015,5904.5
Kalmar län,15-19 år,kvinnor,Antal,2016,5924.5
Kalmar län,15-19 år,kvinnor,Antal,2017,6071.5
Kalmar län,15-19 år,kvinnor,Antal,2018,6127.0
Kalmar län,15-19 år,kvinnor,Antal,2019,6269.0
Kalmar län,15-19 år,kvinnor,Antal,2020,6318.5
Kalmar län,15-19 år,kvinnor,Antal,2021,6458.5
Kalmar län,15-19 år,kvinnor,Antal,2022,6505.0
Kalmar län,15-19 år,kvinnor,Antal,2023,6548.0
Kalmar län,15-19 år,kvinnor,Antal,2024,6681.5
Kalmar län,20-24 år,män,Antal,2008,7260.0
Kalmar län,20-24 år,män,Antal,2009,7554.5
Kalmar län,20-24 år,män,Antal,2010,7915.5
Kalmar län,20-24 år,män,Antal,2011,8053.0
Kalmar län,20-24 år,män,Antal,2012,8278.5
Kalmar län,20-24 år,män,Antal,2013,8323.5
Kalmar län,20-24 år,män,Antal,2014,8257.0
Kalmar län,20-24 år,män,Antal,2015,7982.0
Kalmar län,20-24 år,män,Antal,2016,7744.0
Kalmar län,20-24 år,män,Antal,2017,7390.5
Kalmar län,20-24 år,män,Antal,2018,6923.5
Kalmar län,20-24 år,män,Antal,2019,6802.5
Kalmar län,20-24 år,män,Antal,2020,6737.0
Kalmar län,20-24 år,män,Antal,2021,6678.0
Kalmar län,20-24 år,män,Antal,2022,6661.5
Kalmar län,20-24 år,män,Antal,2023,6628.5
Kalmar län,20-24 år,män,Antal,2024,6379.5
Kalmar län,20-24 år,kvinnor,Antal,2008,6931.0
Kalmar län,20-24 år,kvinnor,Antal,2009,7033.0
Kalmar län,20-24 år,kvinnor,Antal,2010,7302.0
Kalmar län,20-24 år,kvinnor,Antal,2011,7593.0
Kalmar län,20-24 år,kvinnor,Antal,2012,7732.0
Kalmar län,20-24 år,kvinnor,Antal,2013,7719.0
Kalmar län,20-24 år,kvinnor,Antal,2014,7610.0
Kalmar län,20-24 år,kvinnor,Antal,2015,7305.0
Kalmar län,20-24 år,kvinnor,Antal,2016,7023.0
Kalmar län,20-24 år,kvinnor,Antal,2017,6650.5
Kalmar län,20-24 år,kvinnor,Antal,2018,6164.5
Kalmar län,20-24 år,kvinnor,Antal,2019,5834.5
Kalmar län,20-24 år,kvinnor,Antal,2020,5710.0
Kalmar län,20-24 år,kvinnor,Antal,2021,5615.5
Kalmar län,20-24 år,kvinnor,Antal,2022,5690.0
Kalmar län,20-24 år,kvinnor,Antal,2023,5626.5
Kalmar län,20-24 år,kvinnor,Antal,2024,5631.0
Kalmar län,25-29 år,män,Antal,2008,6098.5
Kalmar län,25-29 år,män,Antal,2009,6078.5
Kalmar län,25-29 år,män,Antal,2010,6211.0
Kalmar län,25-29 år,män,Antal,2011,6344.5
Kalmar län,25-29 år,män,Antal,2012,6437.0
Kalmar län,25-29 år,män,Antal,2013,6644.5
Kalmar län,25-29 år,män,Antal,2014,7010.5
Kalmar län,25-29 år,män,Antal,2015,7493.0
Kalmar län,25-29 år,män,Antal,2016,7895.5
Kalmar län,25-29 år,män,Antal,2017,8236.5
Kalmar län,25-29 år,män,Antal,2018,8295.0
Kalmar län,25-29 år,män,Antal,2019,8141.0
Kalmar län,25-29 år,män,Antal,2020,7796.5
Kalmar län,25-29 år,män,Antal,2021,7469.0
Kalmar län,25-29 år,män,Antal,2022,7032.0
Kalmar län,25-29 år,män,Antal,2023,6562.5
Kalmar län,25-29 år,män,Antal,2024,6436.0
Kalmar län,25-29 år,kvinnor,Antal,2008,5306.0
Kalmar län,25-29 år,kvinnor,Antal,2009,5443.0
Kalmar län,25-29 år,kvinnor,Antal,2010,5636.0
Kalmar län,25-29 år,kvinnor,Antal,2011,5685.5
Kalmar län,25-29 år,kvinnor,Antal,2012,5801.5
Kalmar län,25-29 år,kvinnor,Antal,2013,6081.0
Kalmar län,25-29 år,kvinnor,Antal,2014,6247.5
Kalmar län,25-29 år,kvinnor,Antal,2015,6582.5
Kalmar län,25-29 år,kvinnor,Antal,2016,6989.0
Kalmar län,25-29 år,kvinnor,Antal,2017,7232.5
Kalmar län,25-29 år,kvinnor,Antal,2018,7322.0
Kalmar län,25-29 år,kvinnor,Antal,2019,7193.5
Kalmar län,25-29 år,kvinnor,Antal,2020,6932.0
Kalmar län,25-29 år,kvinnor,Antal,2021,6617.5
Kalmar län,25-29 år,kvinnor,Antal,2022,6234.0
Kalmar län,25-29 år,kvinnor,Antal,2023,5859.0
Kalmar län,25-29 år,kvinnor,Antal,2024,5576.5
Kalmar län,30-34 år,män,Antal,2008,6052.5
Kalmar län,30-34 år,män,Antal,2009,6031.5
Kalmar län,30-34 år,män,Antal,2010,5973.5
Kalmar län,30-34 år,män,Antal,2011,5917.5
Kalmar län,30-34 år,män,Antal,2012,5928.0
Kalmar län,30-34 år,män,Antal,2013,6072.5
Kalmar län,30-34 år,män,Antal,2014,6060.0
Kalmar län,30-34 år,män,Antal,2015,6280.5
Kalmar län,30-34 år,män,Antal,2016,6627.0
Kalmar län,30-34 år,män,Antal,2017,6846.5
Kalmar län,30-34 år,män,Antal,2018,7063.0
Kalmar län,30-34 år,män,Antal,2019,7386.0
Kalmar län,30-34 år,män,Antal,2020,7741.0
Kalmar län,30-34 år,män,Antal,2021,7960.0
Kalmar län,30-34 år,män,Antal,2022,8227.5
Kalmar län,30-34 år,män,Antal,2023,8325.5
Kalmar län,30-34 år,män,Antal,2024,8144.0
Kalmar län,30-34 år,kvinnor,Antal,2008,5614.5
Kalmar län,30-34 år,kvinnor,Antal,2009,5506.5
Kalmar län,30-34 år,kvinnor,Antal,2010,5345.0
Kalmar län,30-34 år,kvinnor,Antal,2011,5363.5
Kalmar län,30-34 år,kvinnor,Antal,2012,5416.5
Kalmar län,30-34 år,kvinnor,Antal,2013,5468.5
Kalmar län,30-34 år,kvinnor,Antal,2014,5623.0
Kalmar län,30-34 år,kvinnor,Antal,2015,5822.5
Kalmar län,30-34 år,kvinnor,Antal,2016,6002.0
Kalmar län,30-34 år,kvinnor,Antal,2017,6265.0
Kalmar län,30-34 år,kvinnor,Antal,2018,6586.5
Kalmar län,30-34 år,kvinnor,Antal,2019,6730.0
Kalmar län,30-34 år,kvinnor,Antal,2020,6989.0
Kalmar län,30-34 år,kvinnor,Antal,2021,7335.5
Kalmar län,30-34 år,kvinnor,Antal,2022,7543.0
Kalmar län,30-34 år,kvinnor,Antal,2023,7571.0
Kalmar län,30-34 år,kvinnor,Antal,2024,7443.5
Kalmar län,35-39 år,män,Antal,2008,6929.0
Kalmar län,35-39 år,män,Antal,2009,6882.0
Kalmar län,35-39 år,män,Antal,2010,6760.0
Kalmar län,35-39 år,män,Antal,2011,6608.0
Kalmar län,35-39 år,män,Antal,2012,6469.5
Kalmar län,35-39 år,män,Antal,2013,6257.5
Kalmar län,35-39 år,män,Antal,2014,6297.0
Kalmar län,35-39 år,män,Antal,2015,6323.0
Kalmar län,35-39 år,män,Antal,2016,6439.0
Kalmar län,35-39 år,män,Antal,2017,6542.0
Kalmar län,35-39 år,män,Antal,2018,6654.5
Kalmar län,35-39 år,män,Antal,2019,6565.5
Kalmar län,35-39 år,män,Antal,2020,6722.5
Kalmar län,35-39 år,män,Antal,2021,6925.5
Kalmar län,35-39 år,män,Antal,2022,7113.5
Kalmar län,35-39 år,män,Antal,2023,7317.0
Kalmar län,35-39 år,män,Antal,2024,7602.5
Kalmar län,35-39 år,kvinnor,Antal,2008,6791.5
Kalmar län,35-39 år,kvinnor,Antal,2009,6665.5
Kalmar län,35-39 år,kvinnor,Antal,2010,6591.0
Kalmar län,35-39 år,kvinnor,Antal,2011,6302.0
Kalmar län,35-39 år,kvinnor,Antal,2012,6120.0
Kalmar län,35-39 år,kvinnor,Antal,2013,5944.0
Kalmar län,35-39 år,kvinnor,Antal,2014,5832.5
Kalmar län,35-39 år,kvinnor,Antal,2015,5730.0
Kalmar län,35-39 år,kvinnor,Antal,2016,5865.0
Kalmar län,35-39 år,kvinnor,Antal,2017,6010.5
Kalmar län,35-39 år,kvinnor,Antal,2018,6076.5
Kalmar län,35-39 år,kvinnor,Antal,2019,6315.5
Kalmar län,35-39 år,kvinnor,Antal,2020,6480.0
Kalmar län,35-39 år,kvinnor,Antal,2021,6499.0
Kalmar län,35-39 år,kvinnor,Antal,2022,6718.5
Kalmar län,35-39 år,kvinnor,Antal,2023,7009.5
Kalmar län,35-39 år,kvinnor,Antal,2024,7116.5
Kalmar län,40-44 år,män,Antal,2008,8177.0
Kalmar län,40-44 år,män,Antal,2009,7953.5
Kalmar län,40-44 år,män,Antal,2010,7690.5
Kalmar län,40-44 år,män,Antal,2011,7407.0
Kalmar län,40-44 år,män,Antal,2012,7167.5
Kalmar län,40-44 år,män,Antal,2013,7147.0
Kalmar län,40-44 år,män,Antal,2014,7173.5
Kalmar län,40-44 år,män,Antal,2015,7133.5
Kalmar län,40-44 år,män,Antal,2016,7080.5
Kalmar län,40-44 år,män,Antal,2017,7048.5
Kalmar län,40-44 år,män,Antal,2018,6837.5
Kalmar län,40-44 år,män,Antal,2019,6813.5
Kalmar län,40-44 år,män,Antal,2020,6717.0
Kalmar län,40-44 år,män,Antal,2021,6714.0
Kalmar län,40-44 år,män,Antal,2022,6743.0
Kalmar län,40-44 år,män,Antal,2023,6888.0
Kalmar län,40-44 år,män,Antal,2024,6815.0
Kalmar län,40-44 år,kvinnor,Antal,2008,7784.5
Kalmar län,40-44 år,kvinnor,Antal,2009,7597.0
Kalmar län,40-44 år,kvinnor,Antal,2010,7401.0
Kalmar län,40-44 år,kvinnor,Antal,2011,7289.5
Kalmar län,40-44 år,kvinnor,Antal,2012,7164.0
Kalmar län,40-44 år,kvinnor,Antal,2013,7047.0
Kalmar län,40-44 år,kvinnor,Antal,2014,6943.5
Kalmar län,40-44 år,kvinnor,Antal,2015,6892.0
Kalmar län,40-44 år,kvinnor,Antal,2016,6715.5
Kalmar län,40-44 år,kvinnor,Antal,2017,6597.5
Kalmar län,40-44 år,kvinnor,Antal,2018,6467.5
Kalmar län,40-44 år,kvinnor,Antal,2019,6359.0
Kalmar län,40-44 år,kvinnor,Antal,2020,6223.5
Kalmar län,40-44 år,kvinnor,Antal,2021,6327.0
Kalmar län,40-44 år,kvinnor,Antal,2022,6408.5
Kalmar län,40-44 år,kvinnor,Antal,2023,6417.0
Kalmar län,40-44 år,kvinnor,Antal,2024,6591.0
Kalmar län,45-49 år,män,Antal,2008,7632.0
Kalmar län,45-49 år,män,Antal,2009,7745.5
Kalmar län,45-49 år,män,Antal,2010,7962.5
Kalmar län,45-49 år,män,Antal,2011,8189.5
Kalmar län,45-49 år,män,Antal,2012,8345.0
Kalmar län,45-49 år,män,Antal,2013,8265.0
Kalmar län,45-49 år,män,Antal,2014,8089.5
Kalmar län,45-49 år,män,Antal,2015,7918.5
Kalmar län,45-49 år,män,Antal,2016,7727.0
Kalmar län,45-49 år,män,Antal,2017,7563.5
Kalmar län,45-49 år,män,Antal,2018,7544.5
Kalmar län,45-49 år,män,Antal,2019,7547.5
Kalmar län,45-49 år,män,Antal,2020,7416.0
Kalmar län,45-49 år,män,Antal,2021,7318.5
Kalmar län,45-49 år,män,Antal,2022,7254.0
Kalmar län,45-49 år,män,Antal,2023,7043.0
Kalmar län,45-49 år,män,Antal,2024,6974.5
Kalmar län,45-49 år,kvinnor,Antal,2008,7364.0
Kalmar län,45-49 år,kvinnor,Antal,2009,7473.0
Kalmar län,45-49 år,kvinnor,Antal,2010,7653.0
Kalmar län,45-49 år,kvinnor,Antal,2011,7816.5
Kalmar län,45-49 år,kvinnor,Antal,2012,7871.5
Kalmar län,45-49 år,kvinnor,Antal,2013,7874.5
Kalmar län,45-49 år,kvinnor,Antal,2014,7737.0
Kalmar län,45-49 år,kvinnor,Antal,2015,7575.0
Kalmar län,45-49 år,kvinnor,Antal,2016,7501.5
Kalmar län,45-49 år,kvinnor,Antal,2017,7448.5
Kalmar län,45-49 år,kvinnor,Antal,2018,7361.0
Kalmar län,45-49 år,kvinnor,Antal,2019,7284.5
Kalmar län,45-49 år,kvinnor,Antal,2020,7198.0
Kalmar län,45-49 år,kvinnor,Antal,2021,6988.5
Kalmar län,45-49 år,kvinnor,Antal,2022,6815.0
Kalmar län,45-49 år,kvinnor,Antal,2023,6675.5
Kalmar län,45-49 år,kvinnor,Antal,2024,6591.0
Kalmar län,50-54 år,män,Antal,2008,7761.0
Kalmar län,50-54 år,män,Antal,2009,7625.0
Kalmar län,50-54 år,män,Antal,2010,7515.5
Kalmar län,50-54 år,män,Antal,2011,7398.0
Kalmar län,50-54 år,män,Antal,2012,7462.5
Kalmar län,50-54 år,män,Antal,2013,7589.5
Kalmar län,50-54 år,män,Antal,2014,7765.0
Kalmar län,50-54 år,män,Antal,2015,8015.0
Kalmar län,50-54 år,män,Antal,2016,8343.5
Kalmar län,50-54 år,män,Antal,2017,8561.5
Kalmar län,50-54 år,män,Antal,2018,8495.5
Kalmar län,50-54 år,män,Antal,2019,8285.0
Kalmar län,50-54 år,män,Antal,2020,8112.0
Kalmar län,50-54 år,män,Antal,2021,7877.5
Kalmar län,50-54 år,män,Antal,2022,7676.0
Kalmar län,50-54 år,män,Antal,2023,7638.5
Kalmar län,50-54 år,män,Antal,2024,7629.0
Kalmar län,50-54 år,kvinnor,Antal,2008,7734.5
Kalmar län,50-54 år,kvinnor,Antal,2009,7730.5
Kalmar län,50-54 år,kvinnor,Antal,2010,7576.0
Kalmar län,50-54 år,kvinnor,Antal,2011,7388.0
Kalmar län,50-54 år,kvinnor,Antal,2012,7385.0
Kalmar län,50-54 år,kvinnor,Antal,2013,7405.0
Kalmar län,50-54 år,kvinnor,Antal,2014,7541.5
Kalmar län,50-54 år,kvinnor,Antal,2015,7726.0
Kalmar län,50-54 år,kvinnor,Antal,2016,7916.0
Kalmar län,50-54 år,kvinnor,Antal,2017,8013.0
Kalmar län,50-54 år,kvinnor,Antal,2018,8058.5
Kalmar län,50-54 år,kvinnor,Antal,2019,7928.0
Kalmar län,50-54 år,kvinnor,Antal,2020,7801.5
Kalmar län,50-54 år,kvinnor,Antal,2021,7708.5
Kalmar län,50-54 år,kvinnor,Antal,2022,7634.0
Kalmar län,50-54 år,kvinnor,Antal,2023,7494.0
Kalmar län,50-54 år,kvinnor,Antal,2024,7385.0
Kalmar län,55-59 år,män,Antal,2008,8215.5
Kalmar län,55-59 år,män,Antal,2009,8138.5
Kalmar län,55-59 år,män,Antal,2010,8053.0
Kalmar län,55-59 år,män,Antal,2011,7995.0
Kalmar län,55-59 år,män,Antal,2012,7837.5
Kalmar län,55-59 år,män,Antal,2013,7686.5
Kalmar län,55-59 år,män,Antal,2014,7577.0
Kalmar län,55-59 år,män,Antal,2015,7497.0
Kalmar län,55-59 år,män,Antal,2016,7449.5
Kalmar län,55-59 år,män,Antal,2017,7556.0
Kalmar län,55-59 år,män,Antal,2018,7697.0
Kalmar län,55-59 år,män,Antal,2019,7905.0
Kalmar län,55-59 år,män,Antal,2020,8142.0
Kalmar län,55-59 år,män,Antal,2021,8449.0
Kalmar län,55-59 år,män,Antal,2022,8647.5
Kalmar län,55-59 år,män,Antal,2023,8608.5
Kalmar län,55-59 år,män,Antal,2024,8364.0
Kalmar län,55-59 år,kvinnor,Antal,2008,7986.0
Kalmar län,55-59 år,kvinnor,Antal,2009,7781.0
Kalmar län,55-59 år,kvinnor,Antal,2010,7770.0
Kalmar län,55-59 år,kvinnor,Antal,2011,7754.0
Kalmar län,55-59 år,kvinnor,Antal,2012,7712.0
Kalmar län,55-59 år,kvinnor,Antal,2013,7709.5
Kalmar län,55-59 år,kvinnor,Antal,2014,7650.5
Kalmar län,55-59 år,kvinnor,Antal,2015,7550.0
Kalmar län,55-59 år,kvinnor,Antal,2016,7413.0
Kalmar län,55-59 år,kvinnor,Antal,2017,7450.0
Kalmar län,55-59 år,kvinnor,Antal,2018,7531.0
Kalmar län,55-59 år,kvinnor,Antal,2019,7696.0
Kalmar län,55-59 år,kvinnor,Antal,2020,7898.0
Kalmar län,55-59 år,kvinnor,Antal,2021,8119.0
Kalmar län,55-59 år,kvinnor,Antal,2022,8214.5
Kalmar län,55-59 år,kvinnor,Antal,2023,8244.0
Kalmar län,55-59 år,kvinnor,Antal,2024,8097.0
Kalmar län,60-64 år,män,Antal,2008,9043.0
Kalmar län,60-64 år,män,Antal,2009,8958.5
Kalmar län,60-64 år,män,Antal,2010,8790.5
Kalmar län,60-64 år,män,Antal,2011,8507.5
